Env	clone	rep	grad	dap	pil
E4	C145	100	14.54	NA	NA
E4	C145	101	14.54	16.4	19.5
E4	C145	102	14.54	14.2	17
E4	C145	103	14.54	16.9	22
E4	C145	104	14.54	17.9	15
E4	C145	105	14.54	15.6	18.5
E4	C145	106	14.54	16.1	19.5
E4	C145	107	14.54	17.7	16
E4	C145	108	14.54	16.3	18.5
E4	C145	109	14.54	13.1	22
E4	C145	110	14.54	14.3	23
E4	C145	111	14.54	13.6	16
E4	C145	112	14.54	19	16.5
E4	C145	113	14.54	16.7	18
E4	C145	114	14.54	18.5	19.5
E4	C145	115	14.54	12.3	NA
E4	C145	116	14.54	17.9	19
E4	C145	117	14.54	19.7	17
E4	C145	118	14.54	16.8	17.5
E4	C145	119	14.54	18.1	17
E4	C145	120	14.54	18.8	20
E4	C146	91	14.54	17.3	16
E4	C146	92	14.54	15.7	16
E4	C146	93	14.54	12.3	21
E4	C146	94	14.54	15.4	15.5
E4	C146	95	14.54	NA	NA
E4	C146	96	14.54	14.1	19
E4	C146	97	14.54	16.1	14.5
E4	C146	98	14.54	14.1	18
E4	C146	99	14.54	10.9	23
E4	C146	100	14.54	8.1	NA
E4	C146	101	14.54	NA	NA
E4	C146	102	14.54	11.7	21
E4	C146	103	14.54	10.6	17.5
E4	C146	104	14.54	15	19
E4	C146	105	14.54	10.6	21.5
E4	C146	106	14.54	11.3	17
E4	C146	107	14.54	NA	NA
E4	C146	108	14.54	10.1	22.5
E4	C146	109	14.54	13	21.5
E4	C146	110	14.54	12.8	15
E4	C146	111	14.54	14.2	22
E4	C146	112	14.54	13.1	24.5
E4	C146	113	14.54	12.5	24
E4	C146	114	14.54	NA	NA
E4	C146	115	14.54	9.7	19
E4	C146	116	14.54	15.3	18.5
E4	C146	117	14.54	17.6	22.5
E4	C146	118	14.54	NA	NA
E4	C146	119	14.54	NA	NA
E4	C146	120	14.54	13.1	20
E4	C147	91	14.54	18.3	17
E4	C147	92	14.54	17.3	17
E4	C147	93	14.54	16.7	16
E4	C147	94	14.54	14.7	20.5
E4	C147	95	14.54	18.7	16
E4	C147	96	14.54	18.4	13.5
E4	C147	97	14.54	11.8	19
E4	C147	98	14.54	NA	NA
E4	C147	99	14.54	15.1	17
E4	C147	100	14.54	17.4	15
E4	C147	101	14.54	NA	NA
E4	C147	102	14.54	NA	NA
E4	C147	103	14.54	9.3	23
E4	C147	104	14.54	15.7	17.5
E4	C147	105	14.54	16.9	15
E4	C147	106	14.54	9	NA
E4	C147	107	14.54	17.4	14
E4	C147	108	14.54	NA	NA
E4	C147	109	14.54	12.5	20
E4	C147	110	14.54	19.2	14
E4	C147	111	14.54	16.2	17.5
E4	C147	112	14.54	15.5	18.5
E4	C147	113	14.54	13.6	19.5
E4	C147	114	14.54	17.2	16
E4	C147	115	14.54	13	16.5
E4	C147	116	14.54	11.7	22
E4	C147	117	14.54	19	17.5
E4	C147	118	14.54	18	16
E4	C147	119	14.54	17	17
E4	C147	120	14.54	18.4	15
E4	C148	91	14.54	15.1	23.5
E4	C148	92	14.54	13.6	24.5
E4	C148	93	14.54	15.8	24
E4	C148	94	14.54	14.3	22
E4	C148	95	14.54	16	18
E4	C148	96	14.54	15.2	22
E4	C148	97	14.54	13.4	24
E4	C148	98	14.54	12.4	24
E4	C148	99	14.54	10.8	21
E4	C148	100	14.54	13.6	23
E4	C148	101	14.54	NA	NA
E4	C148	102	14.54	14.8	22.5
E4	C148	103	14.54	14.5	22
E4	C148	104	14.54	14.2	21.5
E4	C148	105	14.54	13.4	23
E4	C148	106	14.54	NA	NA
E4	C148	107	14.54	13.2	NA
E4	C148	108	14.54	10.5	26.5
E4	C148	109	14.54	13.8	20
E4	C148	110	14.54	8.8	21.5
E4	C148	111	14.54	NA	NA
E4	C148	112	14.54	13.7	22
E4	C148	113	14.54	12.8	25
E4	C148	114	14.54	NA	NA
E4	C148	115	14.54	13.1	23.5
E4	C148	116	14.54	11.6	25.5
E4	C148	117	14.54	13.5	23.5
E4	C148	118	14.54	15.5	23
E4	C148	119	14.54	NA	NA
E4	C148	120	14.54	11.1	22
E4	C149	91	14.54	15.66	19
E4	C149	92	14.54	18.78	17
E4	C149	93	14.54	17.19	17.5
E4	C149	94	14.54	NA	NA
E4	C149	95	14.54	16.87	16.5
E4	C149	96	14.54	NA	NA
E4	C149	97	14.54	NA	NA
E4	C149	98	14.54	17.28	15.5
E4	C149	99	14.54	16.39	15
E4	C149	100	14.54	NA	NA
E4	C149	101	14.54	NA	NA
E4	C149	102	14.54	17.83	15.5
E4	C149	103	14.54	18.33	16.5
E4	C149	104	14.54	19.1	15.5
E4	C149	105	14.54	NA	NA
E4	C149	106	14.54	17.83	14.5
E4	C149	107	14.54	17.03	16
E4	C149	108	14.54	NA	NA
E4	C149	109	14.54	20.21	17
E4	C149	110	14.54	17.67	16.5
E4	C149	111	14.54	5.09	NA
E4	C149	112	14.54	18.05	16
E4	C149	113	14.54	12.86	23
E4	C149	114	14.54	18.02	21
E4	C149	115	14.54	17.67	18.5
E4	C149	116	14.54	18.14	22.5
E4	C149	117	14.54	17.51	18.5
E4	C149	118	14.54	19.48	20.5
E4	C149	119	14.54	19	17.5
E4	C149	120	14.54	18.37	19
E4	C150	91	14.54	NA	NA
E4	C150	92	14.54	15.85	18
E4	C150	93	14.54	18.14	15.5
E4	C150	94	14.54	17.09	15.5
E4	C150	95	14.54	19.58	16.5
E4	C150	96	14.54	17.03	15.5
E4	C150	97	14.54	18.05	16.5
E4	C150	98	14.54	17.67	NA
E4	C150	99	14.54	NA	NA
E4	C150	100	14.54	NA	NA
E4	C150	101	14.54	NA	NA
E4	C150	102	14.54	13.88	17.5
E4	C150	103	14.54	15.92	17.5
E4	C150	104	14.54	18.78	15.5
E4	C150	105	14.54	20.37	14.5
E4	C150	106	14.54	NA	NA
E4	C150	107	14.54	NA	NA
E4	C150	108	14.54	16.71	15.5
E4	C150	109	14.54	16.39	17
E4	C150	110	14.54	NA	NA
E4	C150	111	14.54	12.25	17.5
E4	C150	112	14.54	NA	NA
E4	C150	113	14.54	NA	NA
E4	C150	114	14.54	NA	NA
E4	C150	115	14.54	NA	NA
E4	C150	116	14.54	19.86	20
E4	C150	117	14.54	16.62	20
E4	C150	118	14.54	NA	NA
E4	C150	119	14.54	15.98	21.5
E4	C150	120	14.54	10.73	21.5
E4	C151	91	14.54	10.7	17.5
E4	C151	92	14.54	16.01	21
E4	C151	93	14.54	NA	NA
E4	C151	94	14.54	NA	NA
E4	C151	95	14.54	NA	NA
E4	C151	96	14.54	11.01	NA
E4	C151	97	14.54	10.19	NA
E4	C151	98	14.54	14.01	15
E4	C151	99	14.54	15.06	17.5
E4	C151	100	14.54	15.12	14
E4	C151	101	14.54	9.23	23.5
E4	C151	102	14.54	8.75	15
E4	C151	103	14.54	19.03	15
E4	C151	104	14.54	12.1	15.5
E4	C151	105	14.54	6.24	NA
E4	C151	106	14.54	16.55	18
E4	C151	107	14.54	4.97	19.5
E4	C151	108	14.54	NA	NA
E4	C151	109	14.54	13.21	NA
E4	C151	110	14.54	NA	NA
E4	C151	111	14.54	NA	NA
E4	C151	112	14.54	12.32	NA
E4	C151	113	14.54	18.24	18.5
E4	C151	114	14.54	10.63	23
E4	C151	115	14.54	12.61	18
E4	C151	116	14.54	14.8	21.5
E4	C151	117	14.54	NA	NA
E4	C151	118	14.54	18.53	18
E4	C151	119	14.54	15.44	23
E4	C151	120	14.54	18.78	20
E4	C152	91	14.54	17.7	17.5
E4	C152	92	14.54	16.6	18
E4	C152	93	14.54	12.7	NA
E4	C152	94	14.54	17.7	18
E4	C152	95	14.54	16.6	18
E4	C152	96	14.54	17.9	15.5
E4	C152	97	14.54	15.1	NA
E4	C152	98	14.54	16.3	16.5
E4	C152	99	14.54	15.5	17.5
E4	C152	100	14.54	16.9	16.5
E4	C152	101	14.54	17.4	15
E4	C152	102	14.54	18.1	14.5
E4	C152	103	14.54	17.6	15.5
E4	C152	104	14.54	15.6	NA
E4	C152	105	14.54	17.1	15
E4	C152	106	14.54	15.5	16
E4	C152	107	14.54	13.3	19
E4	C152	108	14.54	14.4	19
E4	C152	109	14.54	16.1	NA
E4	C152	110	14.54	16.7	17.5
E4	C152	111	14.54	16.7	18
E4	C152	112	14.54	17.3	16.5
E4	C152	113	14.54	16.2	17.5
E4	C152	114	14.54	18	16.5
E4	C152	115	14.54	20	18
E4	C152	116	14.54	18	18
E4	C152	117	14.54	NA	NA
E4	C152	118	14.54	NA	NA
E4	C152	119	14.54	17	20
E4	C152	120	14.54	NA	NA
E4	C153	91	14.54	14.39	22
E4	C153	92	14.54	14.48	18.5
E4	C153	93	14.54	18.46	19
E4	C153	94	14.54	16.23	NA
E4	C153	95	14.54	20.37	17
E4	C153	96	14.54	10.25	19
E4	C153	97	14.54	NA	NA
E4	C153	98	14.54	14.8	17
E4	C153	99	14.54	18.05	16.5
E4	C153	100	14.54	11.3	17.5
E4	C153	101	14.54	NA	NA
E4	C153	102	14.54	16.81	17
E4	C153	103	14.54	NA	NA
E4	C153	104	14.54	16.97	18.5
E4	C153	105	14.54	NA	NA
E4	C153	106	14.54	NA	NA
E4	C153	107	14.54	18.78	17.5
E4	C153	108	14.54	19.42	16
E4	C153	109	14.54	NA	NA
E4	C153	110	14.54	NA	NA
E4	C153	111	14.54	NA	NA
E4	C153	112	14.54	17.92	18.5
E4	C153	113	14.54	20.91	19
E4	C153	114	14.54	NA	NA
E4	C153	115	14.54	20.82	21
E4	C153	116	14.54	12.25	23
E4	C153	117	14.54	18.21	22
E4	C153	118	14.54	14.96	23
E4	C153	119	14.54	NA	NA
E4	C153	120	14.54	15.44	22
E4	C154	91	14.54	17.54	16.5
E4	C154	92	14.54	14.26	NA
E4	C154	93	14.54	18.14	17
E4	C154	94	14.54	NA	NA
E4	C154	95	14.54	9.71	NA
E4	C154	96	14.54	17.95	12.5
E4	C154	97	14.54	16.39	14
E4	C154	98	14.54	NA	NA
E4	C154	99	14.54	19.26	15
E4	C154	100	14.54	NA	NA
E4	C154	101	14.54	NA	NA
E4	C154	102	14.54	NA	NA
E4	C154	103	14.54	NA	NA
E4	C154	104	14.54	NA	NA
E4	C154	105	14.54	18.62	15.5
E4	C154	106	14.54	16.74	15.5
E4	C154	107	14.54	NA	NA
E4	C154	108	14.54	20.37	13.5
E4	C154	109	14.54	NA	NA
E4	C154	110	14.54	19.1	15.5
E4	C154	111	14.54	NA	NA
E4	C154	112	14.54	14.42	19.5
E4	C154	113	14.54	10.98	23
E4	C154	114	14.54	20.85	15
E4	C154	115	14.54	17.83	21.5
E4	C154	116	14.54	19.54	18
E4	C154	117	14.54	19.83	18.5
E4	C154	118	14.54	19.48	17.5
E4	C154	119	14.54	NA	NA
E4	C154	120	14.54	17.67	16
E4	C155	91	14.54	11.6	18.5
E4	C155	92	14.54	12.1	17
E4	C155	93	14.54	10.8	18
E4	C155	94	14.54	12	19
E4	C155	95	14.54	4.5	20.5
E4	C155	96	14.54	NA	NA
E4	C155	97	14.54	11	17.5
E4	C155	98	14.54	13.5	17
E4	C155	99	14.54	10.3	15.5
E4	C155	100	14.54	12.2	18
E4	C155	101	14.54	NA	NA
E4	C155	102	14.54	11.9	15
E4	C155	103	14.54	NA	NA
E4	C155	104	14.54	11.8	16
E4	C155	105	14.54	NA	NA
E4	C155	106	14.54	NA	NA
E4	C155	107	14.54	NA	NA
E4	C155	108	14.54	6.5	20
E4	C155	109	14.54	9	NA
E4	C155	110	14.54	12.4	18
E4	C155	111	14.54	NA	NA
E4	C155	112	14.54	5.6	21
E4	C155	113	14.54	NA	NA
E4	C155	114	14.54	9.8	18
E4	C155	115	14.54	11.5	16.5
E4	C155	116	14.54	12.1	17.5
E4	C155	117	14.54	11.7	18
E4	C155	118	14.54	7.8	19.5
E4	C155	119	14.54	13.2	18
E4	C155	120	14.54	8.8	16.5
E4	C156	91	14.54	15.7	17
E4	C156	92	14.54	16.8	14
E4	C156	93	14.54	17.6	15
E4	C156	94	14.54	12.6	19
E4	C156	95	14.54	17.1	14
E4	C156	96	14.54	16.1	16.5
E4	C156	97	14.54	17	15.5
E4	C156	98	14.54	18.4	12.5
E4	C156	99	14.54	17.8	15
E4	C156	100	14.54	18.7	14
E4	C156	101	14.54	16.9	15.5
E4	C156	102	14.54	18.6	14
E4	C156	103	14.54	19.5	13.5
E4	C156	104	14.54	16.4	15.5
E4	C156	105	14.54	15.6	13.5
E4	C156	106	14.54	17	15
E4	C156	107	14.54	18.3	14
E4	C156	108	14.54	17.5	14.5
E4	C156	109	14.54	15.8	18.5
E4	C156	110	14.54	13.7	17
E4	C156	111	14.54	16.5	16
E4	C156	112	14.54	12	20
E4	C156	113	14.54	19	14
E4	C156	114	14.54	18	15
E4	C156	115	14.54	18.1	15.5
E4	C156	116	14.54	17.8	16
E4	C156	117	14.54	18	16.5
E4	C156	118	14.54	17.3	16
E4	C156	119	14.54	20.2	14.5
E4	C156	120	14.54	17.2	15.5
E4	C157	91	14.54	12.22	NA
E4	C157	92	14.54	14.01	22.5
E4	C157	93	14.54	9.61	18
E4	C157	94	14.54	17.48	23
E4	C157	95	14.54	12.1	19.5
E4	C157	96	14.54	11.14	20
E4	C157	97	14.54	12.89	NA
E4	C157	98	14.54	10.31	19.5
E4	C157	99	14.54	NA	NA
E4	C157	100	14.54	NA	NA
E4	C157	101	14.54	15.44	19.5
E4	C157	102	14.54	NA	NA
E4	C157	103	14.54	17.03	20.5
E4	C157	104	14.54	13.5	20.5
E4	C157	105	14.54	17.03	19.5
E4	C157	106	14.54	15.76	22
E4	C157	107	14.54	13.05	20.5
E4	C157	108	14.54	NA	NA
E4	C157	109	14.54	12.92	22
E4	C157	110	14.54	13.81	20
E4	C157	111	14.54	NA	NA
E4	C157	112	14.54	16.68	20.5
E4	C157	113	14.54	11.46	21
E4	C157	114	14.54	16.77	27
E4	C157	115	14.54	NA	NA
E4	C157	116	14.54	15.6	21.5
E4	C157	117	14.54	17.38	26
E4	C157	118	14.54	11.65	20
E4	C157	119	14.54	15.92	26.5
E4	C157	120	14.54	16.23	24
E4	C158	91	14.54	5.54	21.5
E4	C158	92	14.54	14.87	21.5
E4	C158	93	14.54	16.23	NA
E4	C158	94	14.54	10.66	23.5
E4	C158	95	14.54	NA	NA
E4	C158	96	14.54	14.64	19
E4	C158	97	14.54	18.56	16
E4	C158	98	14.54	10.66	18.5
E4	C158	99	14.54	16.55	13.5
E4	C158	100	14.54	13.85	13.5
E4	C158	101	14.54	NA	NA
E4	C158	102	14.54	16.68	13.5
E4	C158	103	14.54	18.08	15.5
E4	C158	104	14.54	16.55	15
E4	C158	105	14.54	14.64	17
E4	C158	106	14.54	NA	NA
E4	C158	107	14.54	16.3	NA
E4	C158	108	14.54	18.46	13
E4	C158	109	14.54	NA	NA
E4	C158	110	14.54	18.46	13
E4	C158	111	14.54	NA	NA
E4	C158	112	14.54	11.84	18
E4	C158	113	14.54	15.47	NA
E4	C158	114	14.54	18.08	18.5
E4	C158	115	14.54	17.57	22
E4	C158	116	14.54	18.37	19.5
E4	C158	117	14.54	18.27	17.5
E4	C158	118	14.54	18.02	20
E4	C158	119	14.54	15.66	22
E4	C158	120	14.54	17.86	17
E4	C159	91	14.54	18.84	16.5
E4	C159	92	14.54	17.83	18
E4	C159	93	14.54	18.24	17.5
E4	C159	94	14.54	NA	NA
E4	C159	95	14.54	17.83	14.5
E4	C159	96	14.54	21.8	14.5
E4	C159	97	14.54	17.51	16.5
E4	C159	98	14.54	19.42	15
E4	C159	99	14.54	NA	NA
E4	C159	100	14.54	17.19	17.5
E4	C159	101	14.54	18.68	13.5
E4	C159	102	14.54	19.32	15.5
E4	C159	103	14.54	19.74	14.5
E4	C159	104	14.54	NA	NA
E4	C159	105	14.54	17.67	15
E4	C159	106	14.54	19.32	15.5
E4	C159	107	14.54	19.1	13.5
E4	C159	108	14.54	17.19	15
E4	C159	109	14.54	18.3	16
E4	C159	110	14.54	15.92	NA
E4	C159	111	14.54	12.54	17.5
E4	C159	112	14.54	17.03	17.5
E4	C159	113	14.54	7.48	19.5
E4	C159	114	14.54	NA	NA
E4	C159	115	14.54	19.8	21
E4	C159	116	14.54	19.32	20.5
E4	C159	117	14.54	18.56	20
E4	C159	118	14.54	18.53	19.5
E4	C159	119	14.54	19.13	18
E4	C159	120	14.54	16.39	20.5
E4	C160	91	14.54	17.1	21
E4	C160	92	14.54	17.4	20
E4	C160	93	14.54	12.6	21
E4	C160	94	14.54	9.4	NA
E4	C160	95	14.54	13.1	18
E4	C160	96	14.54	12.9	NA
E4	C160	97	14.54	14	19
E4	C160	98	14.54	11.9	18.5
E4	C160	99	14.54	12.7	19.5
E4	C160	100	14.54	14.2	16
E4	C160	101	14.54	11.8	NA
E4	C160	102	14.54	11.5	NA
E4	C160	103	14.54	12	19
E4	C160	104	14.54	11.6	18.5
E4	C160	105	14.54	11.1	NA
E4	C160	106	14.54	12.6	17.5
E4	C160	107	14.54	11.6	18.5
E4	C160	108	14.54	11	20.5
E4	C160	109	14.54	13.1	20.5
E4	C160	110	14.54	13.2	17
E4	C160	111	14.54	10.5	22.5
E4	C160	112	14.54	10.9	21
E4	C160	113	14.54	16.6	19
E4	C160	114	14.54	12.9	16
E4	C160	115	14.54	12.4	18
E4	C160	116	14.54	13.8	17
E4	C160	117	14.54	12.6	19
E4	C160	118	14.54	NA	NA
E4	C160	119	14.54	9.8	NA
E4	C160	120	14.54	NA	NA
E4	C161	91	14.54	NA	NA
E4	C161	92	14.54	18.21	18
E4	C161	93	14.54	NA	NA
E4	C161	94	14.54	10.89	21.5
E4	C161	95	14.54	14.1	18
E4	C161	96	14.54	14.64	17.5
E4	C161	97	14.54	NA	NA
E4	C161	98	14.54	NA	NA
E4	C161	99	14.54	14.55	18
E4	C161	100	14.54	NA	NA
E4	C161	101	14.54	NA	NA
E4	C161	102	14.54	7.19	18.5
E4	C161	103	14.54	6.33	NA
E4	C161	104	14.54	7.16	NA
E4	C161	105	14.54	NA	NA
E4	C161	106	14.54	15.6	16.5
E4	C161	107	14.54	NA	NA
E4	C161	108	14.54	18.3	14
E4	C161	109	14.54	6.05	NA
E4	C161	110	14.54	3.5	NA
E4	C161	111	14.54	18.62	16.5
E4	C161	112	14.54	12.57	17
E4	C161	113	14.54	4.23	NA
E4	C161	114	14.54	NA	NA
E4	C161	115	14.54	18.62	20
E4	C161	116	14.54	16.39	20.5
E4	C161	117	14.54	16.07	21.5
E4	C161	118	14.54	NA	NA
E4	C161	119	14.54	15.82	19
E4	C161	120	14.54	NA	NA
E4	C162	91	14.54	18.6	17
E4	C162	92	14.54	12.9	19
E4	C162	93	14.54	16.3	19
E4	C162	94	14.54	16.8	17.5
E4	C162	95	14.54	17.2	16
E4	C162	96	14.54	15.9	15.5
E4	C162	97	14.54	17.6	16
E4	C162	98	14.54	13.6	17.5
E4	C162	99	14.54	7.3	14.5
E4	C162	100	14.54	13.2	18
E4	C162	101	14.54	12.4	NA
E4	C162	102	14.54	NA	NA
E4	C162	103	14.54	17.3	14.5
E4	C162	104	14.54	13.1	18
E4	C162	105	14.54	15.6	15
E4	C162	106	14.54	16.6	16.5
E4	C162	107	14.54	15.5	14.5
E4	C162	108	14.54	NA	NA
E4	C162	109	14.54	15.9	18.5
E4	C162	110	14.54	12.9	19
E4	C162	111	14.54	12.8	16.5
E4	C162	112	14.54	NA	NA
E4	C162	113	14.54	12.9	17
E4	C162	114	14.54	16.6	17.5
E4	C162	115	14.54	13.3	18.5
E4	C162	116	14.54	12.5	19
E4	C162	117	14.54	10.2	16.5
E4	C162	118	14.54	NA	NA
E4	C162	119	14.54	13.9	18
E4	C162	120	14.54	15.9	15.5
E4	C163	91	14.54	12.1	17
E4	C163	92	14.54	15.76	15.5
E4	C163	93	14.54	13.75	16
E4	C163	94	14.54	11.14	16
E4	C163	95	14.54	13.75	15
E4	C163	96	14.54	11.78	15
E4	C163	97	14.54	14.71	13.5
E4	C163	98	14.54	14.39	14
E4	C163	99	14.54	NA	NA
E4	C163	100	14.54	18.62	12.5
E4	C163	101	14.54	NA	NA
E4	C163	102	14.54	11.87	14
E4	C163	103	14.54	NA	NA
E4	C163	104	14.54	14.01	13
E4	C163	105	14.54	15.92	13.5
E4	C163	106	14.54	NA	NA
E4	C163	107	14.54	13.85	13.5
E4	C163	108	14.54	17.83	13.5
E4	C163	109	14.54	17.19	13.5
E4	C163	110	14.54	17.73	14
E4	C163	111	14.54	16.04	12.5
E4	C163	112	14.54	NA	NA
E4	C163	113	14.54	NA	NA
E4	C163	114	14.54	14.8	18
E4	C163	115	14.54	10.89	14.5
E4	C163	116	14.54	15.92	17
E4	C163	117	14.54	15.85	16
E4	C163	118	14.54	14.71	18
E4	C163	119	14.54	16.81	17
E4	C163	120	14.54	17.09	17.5
E4	C164	91	14.54	14.26	17
E4	C164	92	14.54	NA	NA
E4	C164	93	14.54	15.76	15
E4	C164	94	14.54	7.32	18.5
E4	C164	95	14.54	16.55	15
E4	C164	96	14.54	11.3	NA
E4	C164	97	14.54	NA	NA
E4	C164	98	14.54	16.9	14.5
E4	C164	99	14.54	11.78	17
E4	C164	100	14.54	NA	NA
E4	C164	101	14.54	16.77	14.5
E4	C164	102	14.54	NA	NA
E4	C164	103	14.54	15.28	15
E4	C164	104	14.54	15.44	16.5
E4	C164	105	14.54	6.05	18.5
E4	C164	106	14.54	16.49	NA
E4	C164	107	14.54	NA	NA
E4	C164	108	14.54	16.39	13
E4	C164	109	14.54	NA	NA
E4	C164	110	14.54	11.52	16.5
E4	C164	111	14.54	16.55	13.5
E4	C164	112	14.54	16.23	14.5
E4	C164	113	14.54	18.3	18
E4	C164	114	14.54	9.55	21.5
E4	C164	115	14.54	13.24	23
E4	C164	116	14.54	15.92	21
E4	C164	117	14.54	17.06	18.5
E4	C164	118	14.54	13.59	20
E4	C164	119	14.54	4.81	19
E4	C164	120	14.54	11.78	20.5
E4	C165	91	14.54	NA	NA
E4	C165	92	14.54	NA	NA
E4	C165	93	14.54	11.3	17.5
E4	C165	94	14.54	11.46	18
E4	C165	95	14.54	12.89	18
E4	C165	96	14.54	NA	NA
E4	C165	97	14.54	15.15	15
E4	C165	98	14.54	12.61	18.5
E4	C165	99	14.54	10.28	17
E4	C165	100	14.54	NA	NA
E4	C165	101	14.54	10.85	18
E4	C165	102	14.54	9.07	20
E4	C165	103	14.54	12.16	18
E4	C165	104	14.54	15.6	16.5
E4	C165	105	14.54	NA	NA
E4	C165	106	14.54	12.41	18.5
E4	C165	107	14.54	11.49	17
E4	C165	108	14.54	NA	NA
E4	C165	109	14.54	NA	NA
E4	C165	110	14.54	NA	NA
E4	C165	111	14.54	14.01	17.5
E4	C165	112	14.54	NA	NA
E4	C165	113	14.54	11.87	19.5
E4	C165	114	14.54	NA	NA
E4	C165	115	14.54	14.51	20.5
E4	C165	116	14.54	16.81	21
E4	C165	117	14.54	10.35	19.5
E4	C165	118	14.54	NA	NA
E4	C165	119	14.54	13.69	20
E4	C165	120	14.54	NA	NA
E4	C166	91	14.54	12.5	19
E4	C166	92	14.54	17.5	18.5
E4	C166	93	14.54	15.7	21
E4	C166	94	14.54	14.8	19
E4	C166	95	14.54	13.9	20.5
E4	C166	96	14.54	15.6	18.5
E4	C166	97	14.54	16.2	19
E4	C166	98	14.54	13.8	19.5
E4	C166	99	14.54	15.2	18.5
E4	C166	100	14.54	16.8	17
E4	C166	101	14.54	15	NA
E4	C166	102	14.54	17.1	15.5
E4	C166	103	14.54	NA	NA
E4	C166	104	14.54	11	NA
E4	C166	105	14.54	16.3	18
E4	C166	106	14.54	14.6	19
E4	C166	107	14.54	16.2	19
E4	C166	108	14.54	NA	NA
E4	C166	109	14.54	11.6	NA
E4	C166	110	14.54	14.9	21.5
E4	C166	111	14.54	9.2	21
E4	C166	112	14.54	16.9	18
E4	C166	113	14.54	18	18
E4	C166	114	14.54	17.1	17
E4	C166	115	14.54	15	20.5
E4	C166	116	14.54	NA	NA
E4	C166	117	14.54	NA	NA
E4	C166	118	14.54	17.3	16
E4	C166	119	14.54	18	17.5
E4	C166	120	14.54	17	18.5
E4	C167	91	14.54	13	19.5
E4	C167	92	14.54	13	18
E4	C167	93	14.54	16.4	17.5
E4	C167	94	14.54	10.2	17
E4	C167	95	14.54	11.4	17.5
E4	C167	96	14.54	10.8	16
E4	C167	97	14.54	12	19
E4	C167	98	14.54	12.3	16
E4	C167	99	14.54	10.8	16.5
E4	C167	100	14.54	13.6	NA
E4	C167	101	14.54	10.9	NA
E4	C167	102	14.54	10.9	19
E4	C167	103	14.54	14.1	16.5
E4	C167	104	14.54	10.6	16.5
E4	C167	105	14.54	11.2	18.5
E4	C167	106	14.54	10.4	NA
E4	C167	107	14.54	10.6	18
E4	C167	108	14.54	14	18
E4	C167	109	14.54	NA	NA
E4	C167	110	14.54	13.8	17.5
E4	C167	111	14.54	NA	NA
E4	C167	112	14.54	12.5	17.5
E4	C167	113	14.54	13.5	18
E4	C167	114	14.54	NA	NA
E4	C167	115	14.54	NA	NA
E4	C167	116	14.54	NA	NA
E4	C167	117	14.54	13.8	17.5
E4	C167	118	14.54	7.8	NA
E4	C167	119	14.54	7.9	18
E4	C167	120	14.54	13.1	19
E4	C168	91	14.54	14.26	15.5
E4	C168	92	14.54	NA	NA
E4	C168	93	14.54	14.96	16.5
E4	C168	94	14.54	17.19	12
E4	C168	95	14.54	14.32	15.5
E4	C168	96	14.54	9.01	NA
E4	C168	97	14.54	15.6	15.5
E4	C168	98	14.54	NA	NA
E4	C168	99	14.54	NA	NA
E4	C168	100	14.54	NA	NA
E4	C168	101	14.54	NA	NA
E4	C168	102	14.54	NA	NA
E4	C168	103	14.54	NA	NA
E4	C168	104	14.54	NA	NA
E4	C168	105	14.54	14.96	13
E4	C168	106	14.54	15.76	15
E4	C168	107	14.54	NA	NA
E4	C168	108	14.54	NA	NA
E4	C168	109	14.54	NA	NA
E4	C168	110	14.54	14.9	14.5
E4	C168	111	14.54	9.55	15.5
E4	C168	112	14.54	14.45	15.5
E4	C168	113	14.54	14.96	17
E4	C168	114	14.54	NA	NA
E4	C168	115	14.54	17.41	17.5
E4	C168	116	14.54	14.1	18
E4	C168	117	14.54	NA	NA
E4	C168	118	14.54	15.69	17.5
E4	C168	119	14.54	NA	NA
E4	C168	120	14.54	16.77	16.5
E4	C169	91	14.54	17.1	21
E4	C169	92	14.54	14.2	20
E4	C169	93	14.54	16.9	20
E4	C169	94	14.54	15.8	18.5
E4	C169	95	14.54	17.7	16
E4	C169	96	14.54	11.9	22
E4	C169	97	14.54	NA	NA
E4	C169	98	14.54	17.1	19.5
E4	C169	99	14.54	19	14.5
E4	C169	100	14.54	18.3	16
E4	C169	101	14.54	11.1	NA
E4	C169	102	14.54	16.7	16
E4	C169	103	14.54	17.9	18
E4	C169	104	14.54	17.4	16.5
E4	C169	105	14.54	11.2	NA
E4	C169	106	14.54	6.5	22
E4	C169	107	14.54	NA	NA
E4	C169	108	14.54	NA	NA
E4	C169	109	14.54	11.9	20.5
